"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Travel Time to Work (in Minutes)","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"City","Beemer","NE","3103635","=""3103635""","21","2019-2023","2020","Census","United States"
"City","Belden","NE","3103775","=""3103775""","N/A","2019-2023","2020","Census","United States"
"City","Belgrade","NE","3103810","=""3103810""","N/A","2019-2023","2020","Census","United States"
"City","Bellevue","NE","3103950","=""3103950""","21","2019-2023","2020","Census","United States"
"City","Bellwood","NE","3104020","=""3104020""","N/A","2019-2023","2020","Census","United States"
"City","Belmar","NE","3104055","=""3104055""","N/A","2019-2023","2020","Census","United States"
"City","Belvidere","NE","3104160","=""3104160""","N/A","2019-2023","2020","Census","United States"
"City","Benedict","NE","3104195","=""3104195""","N/A","2019-2023","2020","Census","United States"
"City","Benkelman","NE","3104230","=""3104230""","N/A","2019-2023","2020","Census","United States"
"City","Bennet","NE","3104300","=""3104300""","27","2019-2023","2020","Census","United States"
"City","Bennington","NE","3104405","=""3104405""","N/A","2019-2023","2020","Census","United States"
"City","Berea","NE","3104545","=""3104545""","N/A","2019-2023","2020","Census","United States"
"City","Bertrand","NE","3104615","=""3104615""","N/A","2019-2023","2020","Census","United States"
"City","Berwyn","NE","3104650","=""3104650""","N/A","2019-2023","2020","Census","United States"
"City","Big Springs","NE","3104895","=""3104895""","N/A","2019-2023","2020","Census","United States"
"City","Bladen","NE","3105140","=""3105140""","N/A","2019-2023","2020","Census","United States"
"City","Blair","NE","3105350","=""3105350""","21","2019-2023","2020","Census","United States"
"City","Bloomfield","NE","3105455","=""3105455""","N/A","2019-2023","2020","Census","United States"
"City","Bloomington","NE","3105490","=""3105490""","N/A","2019-2023","2020","Census","United States"
"City","Blue Hill","NE","3105560","=""3105560""","20","2019-2023","2020","Census","United States"
"City","Blue Springs","NE","3105630","=""3105630""","N/A","2019-2023","2020","Census","United States"
"City","Bow Valley","NE","3105980","=""3105980""","N/A","2019-2023","2020","Census","United States"
"City","Boys Town","NE","3106015","=""3106015""","N/A","2019-2023","2020","Census","United States"
"City","Bradshaw","NE","3106050","=""3106050""","N/A","2019-2023","2020","Census","United States"
"City","Brady","NE","3106085","=""3106085""","N/A","2019-2023","2020","Census","United States"
"City","Brainard","NE","3106120","=""3106120""","N/A","2019-2023","2020","Census","United States"
"City","Brewster","NE","3106260","=""3106260""","5","2019-2023","2020","Census","United States"
"City","Bridgeport","NE","3106295","=""3106295""","N/A","2019-2023","2020","Census","United States"
"City","Bristow","NE","3106400","=""3106400""","N/A","2019-2023","2020","Census","United States"
"City","Broadwater","NE","3106470","=""3106470""","N/A","2019-2023","2020","Census","United States"
"City","Brock","NE","3106505","=""3106505""","N/A","2019-2023","2020","Census","United States"
"City","Broken Bow","NE","3106610","=""3106610""","N/A","2019-2023","2020","Census","United States"
"City","Brownlee","NE","3106680","=""3106680""","N/A","2019-2023","2020","Census","United States"
"City","Brownville","NE","3106750","=""3106750""","N/A","2019-2023","2020","Census","United States"
"City","Brule","NE","3106785","=""3106785""","N/A","2019-2023","2020","Census","United States"
"City","Bruning","NE","3106820","=""3106820""","N/A","2019-2023","2020","Census","United States"
"City","Bruno","NE","3106855","=""3106855""","N/A","2019-2023","2020","Census","United States"
"City","Brunswick","NE","3106890","=""3106890""","N/A","2019-2023","2020","Census","United States"
"City","Burchard","NE","3107065","=""3107065""","N/A","2019-2023","2020","Census","United States"
"City","Burr","NE","3107205","=""3107205""","N/A","2019-2023","2020","Census","United States"
"City","Burton","NE","3107310","=""3107310""","N/A","2019-2023","2020","Census","United States"
"City","Burwell","NE","3107345","=""3107345""","N/A","2019-2023","2020","Census","United States"
"City","Bushnell","NE","3107415","=""3107415""","N/A","2019-2023","2020","Census","United States"
"City","Butte","NE","3107485","=""3107485""","N/A","2019-2023","2020","Census","United States"
"City","Byron","NE","3107555","=""3107555""","N/A","2019-2023","2020","Census","United States"
"City","Cairo","NE","3107625","=""3107625""","23","2019-2023","2020","Census","United States"
"City","Callaway","NE","3107660","=""3107660""","N/A","2019-2023","2020","Census","United States"
"City","Cambridge","NE","3107730","=""3107730""","N/A","2019-2023","2020","Census","United States"
"City","Campbell","NE","3107870","=""3107870""","N/A","2019-2023","2020","Census","United States"
"City","Carleton","NE","3107975","=""3107975""","N/A","2019-2023","2020","Census","United States"
"City","Carroll","NE","3108010","=""3108010""","N/A","2019-2023","2020","Census","United States"
"City","Cedar Bluffs","NE","3108150","=""3108150""","29","2019-2023","2020","Census","United States"
"City","Cedar Creek","NE","3108185","=""3108185""","34","2019-2023","2020","Census","United States"
"City","Cedar Rapids","NE","3108220","=""3108220""","N/A","2019-2023","2020","Census","United States"
"City","Center","NE","3108360","=""3108360""","N/A","2019-2023","2020","Census","United States"
"City","Central City","NE","3108535","=""3108535""","18","2019-2023","2020","Census","United States"
"City","Ceresco","NE","3108570","=""3108570""","23","2019-2023","2020","Census","United States"
"City","Chadron","NE","3108605","=""3108605""","11","2019-2023","2020","Census","United States"
"City","Chalco","NE","3108640","=""3108640""","21","2019-2023","2020","Census","United States"
"City","Chambers","NE","3108675","=""3108675""","N/A","2019-2023","2020","Census","United States"
"City","Champion","NE","3108745","=""3108745""","N/A","2019-2023","2020","Census","United States"
"City","Chapman","NE","3108780","=""3108780""","N/A","2019-2023","2020","Census","United States"
"City","Chappell","NE","3108885","=""3108885""","N/A","2019-2023","2020","Census","United States"
"City","Cheney","NE","3108990","=""3108990""","N/A","2019-2023","2020","Census","United States"
"City","Chester","NE","3109095","=""3109095""","N/A","2019-2023","2020","Census","United States"
"City","Clarks","NE","3109165","=""3109165""","24","2019-2023","2020","Census","United States"
"City","Clarkson","NE","3109200","=""3109200""","N/A","2019-2023","2020","Census","United States"
"City","Clatonia","NE","3109270","=""3109270""","31","2019-2023","2020","Census","United States"
"City","Clay Center","NE","3109375","=""3109375""","N/A","2019-2023","2020","Census","United States"
"City","Clearwater","NE","3109445","=""3109445""","N/A","2019-2023","2020","Census","United States"
"City","Clinton","NE","3109655","=""3109655""","N/A","2019-2023","2020","Census","United States"
"City","Cody","NE","3109760","=""3109760""","N/A","2019-2023","2020","Census","United States"
"City","Coleridge","NE","3109865","=""3109865""","20","2019-2023","2020","Census","United States"
"City","Colon","NE","3110005","=""3110005""","N/A","2019-2023","2020","Census","United States"
"City","Columbus","NE","3110110","=""3110110""","14","2019-2023","2020","Census","United States"
"City","Comstock","NE","3110180","=""3110180""","N/A","2019-2023","2020","Census","United States"
"City","Concord","NE","3110250","=""3110250""","N/A","2019-2023","2020","Census","United States"
"City","Cook","NE","3110390","=""3110390""","N/A","2019-2023","2020","Census","United States"
"City","Cordova","NE","3110495","=""3110495""","N/A","2019-2023","2020","Census","United States"
"City","Cornlea","NE","3110600","=""3110600""","N/A","2019-2023","2020","Census","United States"
"City","Cortland","NE","3110635","=""3110635""","N/A","2019-2023","2020","Census","United States"
"City","Cotesfield","NE","3110740","=""3110740""","N/A","2019-2023","2020","Census","United States"
"City","Cowles","NE","3110985","=""3110985""","N/A","2019-2023","2020","Census","United States"
"City","Cozad","NE","3111020","=""3111020""","N/A","2019-2023","2020","Census","United States"
"City","Crab Orchard","NE","3111055","=""3111055""","N/A","2019-2023","2020","Census","United States"
"City","Craig","NE","3111090","=""3111090""","N/A","2019-2023","2020","Census","United States"
"City","Crawford","NE","3111195","=""3111195""","N/A","2019-2023","2020","Census","United States"
"City","Creighton","NE","3111230","=""3111230""","20","2019-2023","2020","Census","United States"
"City","Creston","NE","3111300","=""3111300""","20","2019-2023","2020","Census","United States"
"City","Crete","NE","3111370","=""3111370""","19","2019-2023","2020","Census","United States"
"City","Crofton","NE","3111440","=""3111440""","N/A","2019-2023","2020","Census","United States"
"City","Crookston","NE","3111475","=""3111475""","N/A","2019-2023","2020","Census","United States"
"City","Culbertson","NE","3111615","=""3111615""","N/A","2019-2023","2020","Census","United States"
"City","Curtis","NE","3111825","=""3111825""","24","2019-2023","2020","Census","United States"
"City","Cushing","NE","3111860","=""3111860""","N/A","2019-2023","2020","Census","United States"
"City","Dakota City","NE","3112000","=""3112000""","N/A","2019-2023","2020","Census","United States"
"City","Dalton","NE","3112070","=""3112070""","N/A","2019-2023","2020","Census","United States"
"City","Danbury","NE","3112105","=""3112105""","N/A","2019-2023","2020","Census","United States"
"City","Dannebrog","NE","3112140","=""3112140""","30","2019-2023","2020","Census","United States"
"City","Davenport","NE","3112245","=""3112245""","17","2019-2023","2020","Census","United States"
"City","Davey","NE","3112280","=""3112280""","N/A","2019-2023","2020","Census","United States"
"City","David City","NE","3112315","=""3112315""","N/A","2019-2023","2020","Census","United States"
"City","Dawson","NE","3112420","=""3112420""","N/A","2019-2023","2020","Census","United States"
"City","Daykin","NE","3112455","=""3112455""","25","2019-2023","2020","Census","United States"
"City","Decatur","NE","3112525","=""3112525""","N/A","2019-2023","2020","Census","United States"
"City","Denton","NE","3112770","=""3112770""","N/A","2019-2023","2020","Census","United States"
"City","Deshler","NE","3112840","=""3112840""","N/A","2019-2023","2020","Census","United States"
"City","Deweese","NE","3112945","=""3112945""","N/A","2019-2023","2020","Census","United States"
"City","De Witt","NE","3113015","=""3113015""","N/A","2019-2023","2020","Census","United States"
"City","Diller","NE","3113085","=""3113085""","N/A","2019-2023","2020","Census","United States"
"City","Dix","NE","3113190","=""3113190""","N/A","2019-2023","2020","Census","United States"
"City","Dixon","NE","3113225","=""3113225""","N/A","2019-2023","2020","Census","United States"
"City","Dodge","NE","3113295","=""3113295""","N/A","2019-2023","2020","Census","United States"
"City","Doniphan","NE","3113365","=""3113365""","N/A","2019-2023","2020","Census","United States"
"City","Dorchester","NE","3113435","=""3113435""","N/A","2019-2023","2020","Census","United States"
"City","Douglas","NE","3113505","=""3113505""","N/A","2019-2023","2020","Census","United States"
"City","Du Bois","NE","3113750","=""3113750""","N/A","2019-2023","2020","Census","United States"
"City","Dunbar","NE","3113855","=""3113855""","N/A","2019-2023","2020","Census","United States"
"City","Duncan","NE","3113890","=""3113890""","N/A","2019-2023","2020","Census","United States"
"City","Dunning","NE","3113960","=""3113960""","N/A","2019-2023","2020","Census","United States"
"City","Dwight","NE","3114065","=""3114065""","N/A","2019-2023","2020","Census","United States"
"City","Eagle","NE","3114100","=""3114100""","N/A","2019-2023","2020","Census","United States"
"City","Eddyville","NE","3114380","=""3114380""","N/A","2019-2023","2020","Census","United States"
"City","Edgar","NE","3114450","=""3114450""","N/A","2019-2023","2020","Census","United States"
"City","Edison","NE","3114520","=""3114520""","N/A","2019-2023","2020","Census","United States"
"City","Elba","NE","3114555","=""3114555""","N/A","2019-2023","2020","Census","United States"
"City","Elgin","NE","3114730","=""3114730""","N/A","2019-2023","2020","Census","United States"
"City","Elk Creek","NE","3114975","=""3114975""","N/A","2019-2023","2020","Census","United States"
"City","Elm Creek","NE","3115360","=""3115360""","23","2019-2023","2020","Census","United States"
"City","Elmwood","NE","3115430","=""3115430""","31","2019-2023","2020","Census","United States"
"City","Elsie","NE","3115500","=""3115500""","N/A","2019-2023","2020","Census","United States"
"City","Elwood","NE","3115570","=""3115570""","N/A","2019-2023","2020","Census","United States"
"City","Elyria","NE","3115605","=""3115605""","N/A","2019-2023","2020","Census","United States"
"City","Emerald","NE","3115675","=""3115675""","N/A","2019-2023","2020","Census","United States"
