"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent Population with At Least Bachelor's Degree","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"City","Kingstown","NC","3735890","=""3735890""","6.65","2019-2023","2020","Census","United States"
"City","Kinston","NC","3735920","=""3735920""","16.10","2019-2023","2020","Census","United States"
"City","Kittrell","NC","3736020","=""3736020""","30.43","2019-2023","2020","Census","United States"
"City","Kitty Hawk","NC","3736060","=""3736060""","42.06","2019-2023","2020","Census","United States"
"City","Knightdale","NC","3736080","=""3736080""","44.24","2019-2023","2020","Census","United States"
"City","Kure Beach","NC","3736220","=""3736220""","50.66","2019-2023","2020","Census","United States"
"City","La Grange","NC","3736400","=""3736400""","16.63","2019-2023","2020","Census","United States"
"City","Lake Junaluska","NC","3736480","=""3736480""","51.27","2019-2023","2020","Census","United States"
"City","Lake Lure","NC","3736500","=""3736500""","58.66","2019-2023","2020","Census","United States"
"City","Lake Norman of Catawba","NC","3736510","=""3736510""","42.56","2019-2023","2020","Census","United States"
"City","Lake Norman of Iredell","NC","3736511","=""3736511""","66.69","2019-2023","2020","Census","United States"
"City","Lake Park","NC","3736512","=""3736512""","42.46","2019-2023","2020","Census","United States"
"City","Lake Royale","NC","3736513","=""3736513""","21.06","2019-2023","2020","Census","United States"
"City","Lake Santeetlah","NC","3736514","=""3736514""","71.43","2019-2023","2020","Census","United States"
"City","Lake Waccamaw","NC","3736640","=""3736640""","36.82","2019-2023","2020","Census","United States"
"City","Landis","NC","3736860","=""3736860""","20.95","2019-2023","2020","Census","United States"
"City","Lansing","NC","3736960","=""3736960""","13.13","2019-2023","2020","Census","United States"
"City","Lasker","NC","3737000","=""3737000""","4.85","2019-2023","2020","Census","United States"
"City","Lattimore","NC","3737040","=""3737040""","10.14","2019-2023","2020","Census","United States"
"City","Laurel Hill","NC","3737120","=""3737120""","8.38","2019-2023","2020","Census","United States"
"City","Laurel Park","NC","3737160","=""3737160""","59.82","2019-2023","2020","Census","United States"
"City","Laurinburg","NC","3737220","=""3737220""","18.81","2019-2023","2020","Census","United States"
"City","Lawndale","NC","3737260","=""3737260""","10.13","2019-2023","2020","Census","United States"
"City","Leggett","NC","3737640","=""3737640""","5.41","2019-2023","2020","Census","United States"
"City","Leland","NC","3737680","=""3737680""","39.00","2019-2023","2020","Census","United States"
"City","Lenoir","NC","3737760","=""3737760""","20.58","2019-2023","2020","Census","United States"
"City","Lewiston Woodville","NC","3738030","=""3738030""","21.90","2019-2023","2020","Census","United States"
"City","Lewisville","NC","3738040","=""3738040""","45.02","2019-2023","2020","Census","United States"
"City","Lexington","NC","3738060","=""3738060""","13.35","2019-2023","2020","Census","United States"
"City","Liberty","NC","3738100","=""3738100""","10.98","2019-2023","2020","Census","United States"
"City","Light Oak","NC","3738170","=""3738170""","0.00","2019-2023","2020","Census","United States"
"City","Lilesville","NC","3738200","=""3738200""","26.35","2019-2023","2020","Census","United States"
"City","Lillington","NC","3738220","=""3738220""","21.02","2019-2023","2020","Census","United States"
"City","Lincolnton","NC","3738320","=""3738320""","19.40","2019-2023","2020","Census","United States"
"City","Linden","NC","3738360","=""3738360""","17.28","2019-2023","2020","Census","United States"
"City","Linville","NC","3738420","=""3738420""","15.23","2019-2023","2020","Census","United States"
"City","Littleton","NC","3738680","=""3738680""","22.77","2019-2023","2020","Census","United States"
"City","Locust","NC","3738860","=""3738860""","18.89","2019-2023","2020","Census","United States"
"City","Long Creek","NC","3739060","=""3739060""","14.89","2019-2023","2020","Census","United States"
"City","Long View","NC","3739280","=""3739280""","8.23","2019-2023","2020","Census","United States"
"City","Louisburg","NC","3739360","=""3739360""","20.36","2019-2023","2020","Census","United States"
"City","Love Valley","NC","3739420","=""3739420""","11.57","2019-2023","2020","Census","United States"
"City","Lowell","NC","3739480","=""3739480""","16.90","2019-2023","2020","Census","United States"
"City","Lowesville","NC","3739520","=""3739520""","21.01","2019-2023","2020","Census","United States"
"City","Lowgap","NC","3739540","=""3739540""","0.00","2019-2023","2020","Census","United States"
"City","Lucama","NC","3739600","=""3739600""","13.95","2019-2023","2020","Census","United States"
"City","Lumber Bridge","NC","3739680","=""3739680""","12.00","2019-2023","2020","Census","United States"
"City","Lumberton","NC","3739700","=""3739700""","21.29","2019-2023","2020","Census","United States"
"City","McAdenville","NC","3739880","=""3739880""","55.41","2019-2023","2020","Census","United States"
"City","Macclesfield","NC","3739960","=""3739960""","17.86","2019-2023","2020","Census","United States"
"City","McDonald","NC","3740140","=""3740140""","22.89","2019-2023","2020","Census","United States"
"City","McFarlan","NC","3740240","=""3740240""","15.87","2019-2023","2020","Census","United States"
"City","McLeansville","NC","3740460","=""3740460""","23.55","2019-2023","2020","Census","United States"
"City","Macon","NC","3740540","=""3740540""","38.60","2019-2023","2020","Census","United States"
"City","Madison","NC","3740560","=""3740560""","17.47","2019-2023","2020","Census","United States"
"City","Maggie Valley","NC","3740600","=""3740600""","31.70","2019-2023","2020","Census","United States"
"City","Magnolia","NC","3740640","=""3740640""","13.94","2019-2023","2020","Census","United States"
"City","Maiden","NC","3740660","=""3740660""","11.17","2019-2023","2020","Census","United States"
"City","Mamers","NC","3740860","=""3740860""","18.93","2019-2023","2020","Census","United States"
"City","Manns Harbor","NC","3740980","=""3740980""","13.28","2019-2023","2020","Census","United States"
"City","Manteo","NC","3741060","=""3741060""","43.87","2019-2023","2020","Census","United States"
"City","Marble","NC","3741220","=""3741220""","23.70","2019-2023","2020","Census","United States"
"City","Marietta","NC","3741380","=""3741380""","18.68","2019-2023","2020","Census","United States"
"City","Marion","NC","3741420","=""3741420""","14.23","2019-2023","2020","Census","United States"
"City","Mar-Mac","NC","3741540","=""3741540""","19.66","2019-2023","2020","Census","United States"
"City","Marshall","NC","3741580","=""3741580""","39.43","2019-2023","2020","Census","United States"
"City","Marshallberg","NC","3741600","=""3741600""","19.34","2019-2023","2020","Census","United States"
"City","Mars Hill","NC","3741620","=""3741620""","50.07","2019-2023","2020","Census","United States"
"City","Marshville","NC","3741640","=""3741640""","13.26","2019-2023","2020","Census","United States"
"City","Marvin","NC","3741720","=""3741720""","79.69","2019-2023","2020","Census","United States"
"City","Matthews","NC","3741960","=""3741960""","53.93","2019-2023","2020","Census","United States"
"City","Maury","NC","3742000","=""3742000""","3.20","2019-2023","2020","Census","United States"
"City","Maxton","NC","3742020","=""3742020""","11.91","2019-2023","2020","Census","United States"
"City","Mayodan","NC","3742060","=""3742060""","13.01","2019-2023","2020","Census","United States"
"City","Maysville","NC","3742100","=""3742100""","10.57","2019-2023","2020","Census","United States"
"City","Mebane","NC","3742240","=""3742240""","40.69","2019-2023","2020","Census","United States"
"City","Mesic","NC","3742480","=""3742480""","10.30","2019-2023","2020","Census","United States"
"City","Micro","NC","3742620","=""3742620""","18.42","2019-2023","2020","Census","United States"
"City","Middleburg","NC","3742640","=""3742640""","4.26","2019-2023","2020","Census","United States"
"City","Middlesex","NC","3742700","=""3742700""","11.76","2019-2023","2020","Census","United States"
"City","Midland","NC","3742760","=""3742760""","32.36","2019-2023","2020","Census","United States"
"City","Midway","NC","3742860","=""3742860""","27.52","2019-2023","2020","Census","United States"
"City","Millers Creek","NC","3743160","=""3743160""","9.09","2019-2023","2020","Census","United States"
"City","Millingport","NC","3743200","=""3743200""","19.07","2019-2023","2020","Census","United States"
"City","Mills River","NC","3743260","=""3743260""","41.33","2019-2023","2020","Census","United States"
"City","Milton","NC","3743300","=""3743300""","23.31","2019-2023","2020","Census","United States"
"City","Milwaukee","NC","3743320","=""3743320""","0.00","2019-2023","2020","Census","United States"
"City","Mineral Springs","NC","3743360","=""3743360""","31.98","2019-2023","2020","Census","United States"
"City","Minnesott Beach","NC","3743440","=""3743440""","36.56","2019-2023","2020","Census","United States"
"City","Mint Hill","NC","3743480","=""3743480""","38.36","2019-2023","2020","Census","United States"
"City","Misenheimer","NC","3743580","=""3743580""","22.49","2019-2023","2020","Census","United States"
"City","Mocksville","NC","3743720","=""3743720""","25.96","2019-2023","2020","Census","United States"
"City","Momeyer","NC","3743860","=""3743860""","6.59","2019-2023","2020","Census","United States"
"City","Moncure","NC","3743880","=""3743880""","10.91","2019-2023","2020","Census","United States"
"City","Monroe","NC","3743920","=""3743920""","21.60","2019-2023","2020","Census","United States"
"City","Montreat","NC","3744100","=""3744100""","24.69","2019-2023","2020","Census","United States"
"City","Mooresboro","NC","3744160","=""3744160""","20.17","2019-2023","2020","Census","United States"
"City","Mooresville","NC","3744220","=""3744220""","45.30","2019-2023","2020","Census","United States"
"City","Moravian Falls","NC","3744280","=""3744280""","21.13","2019-2023","2020","Census","United States"
"City","Morehead City","NC","3744320","=""3744320""","34.62","2019-2023","2020","Census","United States"
"City","Morganton","NC","3744400","=""3744400""","23.02","2019-2023","2020","Census","United States"
"City","Morrisville","NC","3744520","=""3744520""","73.93","2019-2023","2020","Census","United States"
"City","Morven","NC","3744560","=""3744560""","16.48","2019-2023","2020","Census","United States"
"City","Mountain Home","NC","3744700","=""3744700""","40.04","2019-2023","2020","Census","United States"
"City","Mountain View","NC","3744770","=""3744770""","19.18","2019-2023","2020","Census","United States"
"City","Mount Airy","NC","3744800","=""3744800""","24.26","2019-2023","2020","Census","United States"
"City","Mount Gilead","NC","3744900","=""3744900""","20.64","2019-2023","2020","Census","United States"
"City","Mount Holly","NC","3744960","=""3744960""","37.94","2019-2023","2020","Census","United States"
"City","Mount Olive","NC","3745100","=""3745100""","17.21","2019-2023","2020","Census","United States"
"City","Mount Pleasant","NC","3745140","=""3745140""","24.33","2019-2023","2020","Census","United States"
"City","Moyock","NC","3745460","=""3745460""","30.62","2019-2023","2020","Census","United States"
"City","Mulberry","NC","3745560","=""3745560""","17.21","2019-2023","2020","Census","United States"
"City","Murfreesboro","NC","3745640","=""3745640""","31.47","2019-2023","2020","Census","United States"
"City","Murphy","NC","3745660","=""3745660""","24.61","2019-2023","2020","Census","United States"
"City","Murraysville","NC","3745720","=""3745720""","44.52","2019-2023","2020","Census","United States"
"City","Myrtle Grove","NC","3745840","=""3745840""","46.53","2019-2023","2020","Census","United States"
"City","Nags Head","NC","3745880","=""3745880""","51.65","2019-2023","2020","Census","United States"
"City","Nashville","NC","3746000","=""3746000""","24.68","2019-2023","2020","Census","United States"
"City","Navassa","NC","3746060","=""3746060""","18.83","2019-2023","2020","Census","United States"
"City","Nebo","NC","3746100","=""3746100""","12.05","2019-2023","2020","Census","United States"
"City","Neuse Forest","NC","3746280","=""3746280""","34.63","2019-2023","2020","Census","United States"
"City","New Bern","NC","3746340","=""3746340""","29.64","2019-2023","2020","Census","United States"
