"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Median Household Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"City","Keytesville","MO","2938468","=""2938468""","37292","2019-2023","2020","Census","United States"
"City","Kidder","MO","2938522","=""2938522""","58125","2019-2023","2020","Census","United States"
"City","Kimberling City","MO","2938612","=""2938612""","48274","2019-2023","2020","Census","United States"
"City","Kimmswick","MO","2938684","=""2938684""","68375","2019-2023","2020","Census","United States"
"City","King City","MO","2938774","=""2938774""","48409","2019-2023","2020","Census","United States"
"City","Kingdom City","MO","2938792","=""2938792""","33500","2019-2023","2020","Census","United States"
"City","Kingston","MO","2938846","=""2938846""","35833","2019-2023","2020","Census","United States"
"City","Kingsville","MO","2938918","=""2938918""","64250","2019-2023","2020","Census","United States"
"City","Kinloch","MO","2938972","=""2938972""","43021","2019-2023","2020","Census","United States"
"City","Kirbyville","MO","2939008","=""2939008""","48750","2019-2023","2020","Census","United States"
"City","Kirksville","MO","2939026","=""2939026""","48063","2019-2023","2020","Census","United States"
"City","Kirkwood","MO","2939044","=""2939044""","117439","2019-2023","2020","Census","United States"
"City","Kissee Mills","MO","2939080","=""2939080""","53250","2019-2023","2020","Census","United States"
"City","Knob Lick","MO","2939170","=""2939170""","N/A","2019-2023","2020","Census","United States"
"City","Knob Noster","MO","2939188","=""2939188""","60294","2019-2023","2020","Census","United States"
"City","Knox City","MO","2939278","=""2939278""","43500","2019-2023","2020","Census","United States"
"City","Koshkonong","MO","2939440","=""2939440""","27891","2019-2023","2020","Census","United States"
"City","LaBarque Creek","MO","2939503","=""2939503""","121961","2019-2023","2020","Census","United States"
"City","La Belle","MO","2939512","=""2939512""","35074","2019-2023","2020","Census","United States"
"City","Laclede","MO","2939566","=""2939566""","46500","2019-2023","2020","Census","United States"
"City","Laddonia","MO","2939602","=""2939602""","49583","2019-2023","2020","Census","United States"
"City","La Due","MO","2939638","=""2939638""","31875","2019-2023","2020","Census","United States"
"City","Ladue","MO","2939656","=""2939656""","250001","2019-2023","2020","Census","United States"
"City","La Grange","MO","2939764","=""2939764""","55000","2019-2023","2020","Census","United States"
"City","Lake Annette","MO","2939845","=""2939845""","37222","2019-2023","2020","Census","United States"
"City","Lake Arrowhead","MO","2939852","=""2939852""","33125","2019-2023","2020","Census","United States"
"City","Lake Lafayette","MO","2939952","=""2939952""","34375","2019-2023","2020","Census","United States"
"City","Lake Lotawana","MO","2939980","=""2939980""","162188","2019-2023","2020","Census","United States"
"City","Lake Ozark","MO","2940034","=""2940034""","80476","2019-2023","2020","Census","United States"
"City","Lake St. Clair","MO","2940039","=""2940039""","80392","2019-2023","2020","Census","United States"
"City","Lake St. Louis","MO","2940043","=""2940043""","123427","2019-2023","2020","Census","United States"
"City","Lakeshire","MO","2940088","=""2940088""","61346","2019-2023","2020","Census","United States"
"City","Lakeside","MO","2940142","=""2940142""","N/A","2019-2023","2020","Census","United States"
"City","Lake Tapawingo","MO","2940196","=""2940196""","102708","2019-2023","2020","Census","United States"
"City","Lake Tekakwitha","MO","2940214","=""2940214""","52500","2019-2023","2020","Census","United States"
"City","Lake Timberline","MO","2940222","=""2940222""","26838","2019-2023","2020","Census","United States"
"City","Lake Viking","MO","2940304","=""2940304""","68819","2019-2023","2020","Census","United States"
"City","Lake Waukomis","MO","2940322","=""2940322""","119519","2019-2023","2020","Census","United States"
"City","Lake Winnebago","MO","2940340","=""2940340""","179038","2019-2023","2020","Census","United States"
"City","Lamar","MO","2940376","=""2940376""","34894","2019-2023","2020","Census","United States"
"City","Lamar Heights","MO","2940430","=""2940430""","38958","2019-2023","2020","Census","United States"
"City","Lambert","MO","2940448","=""2940448""","N/A","2019-2023","2020","Census","United States"
"City","La Monte","MO","2940520","=""2940520""","63021","2019-2023","2020","Census","United States"
"City","Lanagan","MO","2940592","=""2940592""","43125","2019-2023","2020","Census","United States"
"City","Lancaster","MO","2940610","=""2940610""","47361","2019-2023","2020","Census","United States"
"City","La Plata","MO","2940682","=""2940682""","49107","2019-2023","2020","Census","United States"
"City","Laredo","MO","2940736","=""2940736""","36250","2019-2023","2020","Census","United States"
"City","La Russell","MO","2940790","=""2940790""","53750","2019-2023","2020","Census","United States"
"City","Latham","MO","2940808","=""2940808""","67857","2019-2023","2020","Census","United States"
"City","Lathrop","MO","2940826","=""2940826""","76468","2019-2023","2020","Census","United States"
"City","La Tour","MO","2940880","=""2940880""","71050","2019-2023","2020","Census","United States"
"City","Laurie","MO","2940916","=""2940916""","46667","2019-2023","2020","Census","United States"
"City","Lawson","MO","2940988","=""2940988""","63799","2019-2023","2020","Census","United States"
"City","Leadington","MO","2941024","=""2941024""","36402","2019-2023","2020","Census","United States"
"City","Leadwood","MO","2941078","=""2941078""","44167","2019-2023","2020","Census","United States"
"City","Leasburg","MO","2941114","=""2941114""","40833","2019-2023","2020","Census","United States"
"City","Leawood","MO","2941132","=""2941132""","109432","2019-2023","2020","Census","United States"
"City","Lebanon","MO","2941168","=""2941168""","42157","2019-2023","2020","Census","United States"
"City","Lee's Summit","MO","2941348","=""2941348""","104989","2019-2023","2020","Census","United States"
"City","Leeton","MO","2941402","=""2941402""","52273","2019-2023","2020","Census","United States"
"City","Leisure Lake","MO","2941417","=""2941417""","16403","2019-2023","2020","Census","United States"
"City","Lemay","MO","2941438","=""2941438""","59026","2019-2023","2020","Census","United States"
"City","Leonard","MO","2941546","=""2941546""","60893","2019-2023","2020","Census","United States"
"City","Leslie","MO","2941690","=""2941690""","46875","2019-2023","2020","Census","United States"
"City","Levasy","MO","2941762","=""2941762""","91875","2019-2023","2020","Census","United States"
"City","Lewis and Clark Village","MO","2941834","=""2941834""","93750","2019-2023","2020","Census","United States"
"City","Lewistown","MO","2941852","=""2941852""","53500","2019-2023","2020","Census","United States"
"City","Lexington","MO","2941870","=""2941870""","70134","2019-2023","2020","Census","United States"
"City","Liberal","MO","2941906","=""2941906""","53333","2019-2023","2020","Census","United States"
"City","Liberty","MO","2942032","=""2942032""","95425","2019-2023","2020","Census","United States"
"City","Licking","MO","2942464","=""2942464""","32813","2019-2023","2020","Census","United States"
"City","Lilbourn","MO","2942536","=""2942536""","41250","2019-2023","2020","Census","United States"
"City","Lincoln","MO","2942608","=""2942608""","60272","2019-2023","2020","Census","United States"
"City","Linn","MO","2943238","=""2943238""","43750","2019-2023","2020","Census","United States"
"City","Linn Creek","MO","2943274","=""2943274""","63750","2019-2023","2020","Census","United States"
"City","Linneus","MO","2943292","=""2943292""","52500","2019-2023","2020","Census","United States"
"City","Lithium","MO","2943346","=""2943346""","N/A","2019-2023","2020","Census","United States"
"City","Livonia","MO","2943454","=""2943454""","N/A","2019-2023","2020","Census","United States"
"City","Loch Lloyd","MO","2943468","=""2943468""","164464","2019-2023","2020","Census","United States"
"City","Lock Springs","MO","2943472","=""2943472""","106667","2019-2023","2020","Census","United States"
"City","Lockwood","MO","2943490","=""2943490""","48578","2019-2023","2020","Census","United States"
"City","Lohman","MO","2943652","=""2943652""","66875","2019-2023","2020","Census","United States"
"City","Loma Linda","MO","2943672","=""2943672""","90294","2019-2023","2020","Census","United States"
"City","Lone Jack","MO","2943760","=""2943760""","116328","2019-2023","2020","Census","United States"
"City","Longtown","MO","2943940","=""2943940""","78125","2019-2023","2020","Census","United States"
"City","Louisburg","MO","2944156","=""2944156""","52813","2019-2023","2020","Census","United States"
"City","Louisiana","MO","2944174","=""2944174""","46006","2019-2023","2020","Census","United States"
"City","Lowry City","MO","2944282","=""2944282""","42159","2019-2023","2020","Census","United States"
"City","Lucerne","MO","2944372","=""2944372""","43125","2019-2023","2020","Census","United States"
"City","Ludlow","MO","2944390","=""2944390""","56000","2019-2023","2020","Census","United States"
"City","Lupus","MO","2944498","=""2944498""","50000","2019-2023","2020","Census","United States"
"City","Luray","MO","2944516","=""2944516""","70500","2019-2023","2020","Census","United States"
"City","McBaine","MO","2944768","=""2944768""","N/A","2019-2023","2020","Census","United States"
"City","McCord Bend","MO","2944829","=""2944829""","33750","2019-2023","2020","Census","United States"
"City","McFall","MO","2945020","=""2945020""","79167","2019-2023","2020","Census","United States"
"City","McKittrick","MO","2945200","=""2945200""","107813","2019-2023","2020","Census","United States"
"City","Macks Creek","MO","2945218","=""2945218""","35000","2019-2023","2020","Census","United States"
"City","Macon","MO","2945326","=""2945326""","51103","2019-2023","2020","Census","United States"
"City","Madison","MO","2945470","=""2945470""","44375","2019-2023","2020","Census","United States"
"City","Maitland","MO","2945596","=""2945596""","47188","2019-2023","2020","Census","United States"
"City","Malden","MO","2945614","=""2945614""","38786","2019-2023","2020","Census","United States"
"City","Malta Bend","MO","2945632","=""2945632""","48750","2019-2023","2020","Census","United States"
"City","Manchester","MO","2945668","=""2945668""","92839","2019-2023","2020","Census","United States"
"City","Mansfield","MO","2945740","=""2945740""","30587","2019-2023","2020","Census","United States"
"City","Maplewood","MO","2945830","=""2945830""","65510","2019-2023","2020","Census","United States"
"City","Marble Hill","MO","2945848","=""2945848""","30486","2019-2023","2020","Census","United States"
"City","Marceline","MO","2945866","=""2945866""","55139","2019-2023","2020","Census","United States"
"City","Marionville","MO","2946172","=""2946172""","50250","2019-2023","2020","Census","United States"
"City","Marlborough","MO","2946208","=""2946208""","47011","2019-2023","2020","Census","United States"
"City","Marquand","MO","2946244","=""2946244""","44844","2019-2023","2020","Census","United States"
"City","Marshall","MO","2946316","=""2946316""","54815","2019-2023","2020","Census","United States"
"City","Marshfield","MO","2946388","=""2946388""","67134","2019-2023","2020","Census","United States"
"City","Marston","MO","2946406","=""2946406""","36761","2019-2023","2020","Census","United States"
"City","Marthasville","MO","2946424","=""2946424""","114950","2019-2023","2020","Census","United States"
"City","Martinsburg","MO","2946460","=""2946460""","31735","2019-2023","2020","Census","United States"
